"subject" "test" "tbodyacc-mean()-x" "tbodyacc-mean()-y" "tbodyacc-mean()-z" "tbodyacc-std()-x" "tbodyacc-std()-y" "tbodyacc-std()-z" "tgravityacc-mean()-x" "tgravityacc-mean()-y" "tgravityacc-mean()-z" "tgravityacc-std()-x" "tgravityacc-std()-y" "tgravityacc-std()-z" "tbodyaccjerk-mean()-x" "tbodyaccjerk-mean()-y" "tbodyaccjerk-mean()-z" "tbodyaccjerk-std()-x" "tbodyaccjerk-std()-y" "tbodyaccjerk-std()-z" "tbodygyro-mean()-x" "tbodygyro-mean()-y" "tbodygyro-mean()-z" "tbodygyro-std()-x" "tbodygyro-std()-y" "tbodygyro-std()-z" "tbodygyrojerk-mean()-x" "tbodygyrojerk-mean()-y" "tbodygyrojerk-mean()-z" "tbodygyrojerk-std()-x" "tbodygyrojerk-std()-y" "tbodygyrojerk-std()-z" "tbodyaccmag-mean()" "tbodyaccmag-std()" "tgravityaccmag-mean()" "tgravityaccmag-std()" "tbodyaccjerkmag-mean()" "tbodyaccjerkmag-std()" "tbodygyromag-mean()" "tbodygyromag-std()" "tbodygyrojerkmag-mean()" "tbodygyrojerkmag-std()" "fbodyacc-mean()-x" "fbodyacc-mean()-y" "fbodyacc-mean()-z" "fbodyacc-std()-x" "fbodyacc-std()-y" "fbodyacc-std()-z" "fbodyaccjerk-mean()-x" "fbodyaccjerk-mean()-y" "fbodyaccjerk-mean()-z" "fbodyaccjerk-std()-x" "fbodyaccjerk-std()-y" "fbodyaccjerk-std()-z" "fbodygyro-mean()-x" "fbodygyro-mean()-y" "fbodygyro-mean()-z" "fbodygyro-std()-x" "fbodygyro-std()-y" "fbodygyro-std()-z" "fbodyaccmag-mean()" "fbodyaccmag-std()" "fbodybodyaccjerkmag-mean()" "fbodybodyaccjerkmag-std()" "fbodybodygyromag-mean()" "fbodybodygyromag-std()" "fbodybodygyrojerkmag-mean()" "fbodybodygyrojerkmag-std()"
24 "standing" 0.277990898484848 -0.0148520658787879 -0.105217240878788 -0.987704395757576 -0.938365403333333 -0.933536444848485 0.971956693333333 -0.12288088530303 -0.0269729873454545 -0.996381701515151 -0.973401373333333 -0.958360433333333 0.0745966563939394 0.0101824075654545 -0.0030507776369697 -0.979440869393939 -0.968668804545455 -0.978599542121212 -0.0281305588393939 -0.0755934321515151 0.0834023015454545 -0.964471064848485 -0.970605226666667 -0.968360850909091 -0.100498137606061 -0.0433372552727273 -0.0528548364242424 -0.976749664848485 -0.984582834848485 -0.982854806363636 -0.953942793636364 -0.950747769393939 -0.953942793636364 -0.950747769393939 -0.978286413030303 -0.972203045151515 -0.959657342727273 -0.958654522121212 -0.984401387575758 -0.981443657878788 -0.984276992121212 -0.950529753333333 -0.955094221818182 -0.989395726666667 -0.935897276666667 -0.927384753939394 -0.980572033333333 -0.96881499030303 -0.975213015454545 -0.980074962121212 -0.970886896060606 -0.980628470909091 -0.962842750909091 -0.973401194545455 -0.969349472121212 -0.965384496363636 -0.969205206363636 -0.97091868030303 -0.962537233333333 -0.951815641515152 -0.972029778181818 -0.971296252727273 -0.968516 -0.959402647575758 -0.983205306969697 -0.980318821515151
24 "sitting" 0.272977079117647 -0.0125173748441176 -0.102264438735294 -0.991581975882353 -0.964288359705882 -0.960380714705882 0.924994613529412 0.187189466970588 0.0867946348647059 -0.99169267 -0.978854106176471 -0.965127945588235 0.0758060412941177 0.00685680524670588 -0.00130709439794118 -0.98823582 -0.980045058823529 -0.984979736176471 -0.0328412497852941 -0.0824084312911765 0.0837329096176471 -0.988120738823529 -0.978980355 -0.973354643529412 -0.0959023355882353 -0.0403439507941177 -0.0504324483382353 -0.992012802058824 -0.990006944411765 -0.990075954117647 -0.975170993823529 -0.968522261176471 -0.975170993823529 -0.968522261176471 -0.985537498823529 -0.985895512352941 -0.966554699411765 -0.970764539117647 -0.991613800882353 -0.991032105588235 -0.990026323235294 -0.968971031176471 -0.968041100588235 -0.992328550882353 -0.963393343823529 -0.958710595 -0.988334293235294 -0.980084643529412 -0.982063396176471 -0.989191644411765 -0.981448525 -0.986585590882353 -0.986234190882353 -0.981733270882353 -0.975248854117647 -0.988740721176471 -0.977544282941176 -0.975105780882353 -0.972306637352941 -0.970534656764706 -0.984896315882353 -0.986119549117647 -0.979331076470588 -0.970410562941176 -0.991184110588235 -0.991214581470588
24 "laying" 0.276044200277778 -0.0175844767805556 -0.107507924111111 -0.974043110277778 -0.982981038888889 -0.977285374166667 -0.429272942777778 0.756857140833333 0.670721145277778 -0.9763589175 -0.993061795555556 -0.988533516944444 0.0765120648333333 0.0131512493013889 -0.00275421733611111 -0.986167678611111 -0.981350245277778 -0.980710823333333 -0.0205381998055556 -0.0938663355 0.102853064083333 -0.98259321 -0.954068359444444 -0.983128945277778 -0.10095740025 -0.0394291334444444 -0.0618154907222222 -0.978557875 -0.975041391111111 -0.991553328333333 -0.976778353055556 -0.976796933055556 -0.976778353055556 -0.976796933055556 -0.984969978055556 -0.980453973611111 -0.956727180555556 -0.953996260555556 -0.981170256111111 -0.974984223055556 -0.981104368611111 -0.980194721111111 -0.978716879444444 -0.971524246944444 -0.9847553875 -0.977420390277778 -0.985977520833333 -0.981008135555556 -0.979403890277778 -0.987732300833333 -0.983205543611111 -0.980613397222222 -0.976386891666667 -0.961752066388889 -0.982142446111111 -0.984728784444444 -0.950704307777778 -0.985019326388889 -0.9783120125 -0.978582326666667 -0.980537202777778 -0.979448676388889 -0.959319467777778 -0.959003991388889 -0.975388095 -0.976104366944444
24 "walking" 0.2781201825 -0.0226882901178571 -0.11219628025 -0.453915206071429 -0.160714507375 -0.286309227142857 0.964306084285714 -0.0969778833928571 -0.1343536275 -0.984910648928571 -0.965583266428571 -0.956791456785714 0.0659065361321429 0.00884677357142857 0.00251239713571429 -0.490137360714286 -0.314963986785714 -0.496868345357143 -0.0683605187607143 -0.058751076825 0.103602824428571 -0.590991116428571 -0.529534755714286 -0.398192765714286 -0.0746593335 -0.0534282577107143 -0.0749104370607143 -0.536950501785714 -0.566029099642857 -0.5928692025 -0.289671586071429 -0.482350438571429 -0.289671586071429 -0.482350438571429 -0.403582724642857 -0.425680894642857 -0.423961954285714 -0.5926773825 -0.550286454642857 -0.6145409375 -0.4840649925 -0.215383694642857 -0.345413985 -0.442826251428571 -0.186225349928571 -0.3105286925 -0.518679134642857 -0.367935693214286 -0.478537007142857 -0.50635725 -0.30324726675 -0.514562937857143 -0.497497873928571 -0.529456127142857 -0.409266179285714 -0.621230198571429 -0.533398859285714 -0.450073165 -0.448916158214286 -0.58285062 -0.445936886428571 -0.4047676925 -0.570820004285714 -0.684652083571429 -0.62167753 -0.632881143928571
24 "walking_downstairs" 0.290630893333333 -0.0130719941740741 -0.101829363666667 -0.078813790137037 -0.143398300807407 -0.165261028777778 0.948549893333333 -0.102830445962963 -0.160234079259259 -0.96565738962963 -0.940955632592593 -0.939837926296296 0.0630938004074074 0.0103975176137037 0.00391377685185185 -0.321814201481481 -0.183152672296296 -0.246416705 -0.0669363143037037 -0.0680052162666667 0.102066787933333 -0.434804063703704 -0.478319552962963 -0.458221101481481 -0.131633371466667 -0.0178706652518519 -0.0331501078074074 -0.2981824812 -0.514943634814815 -0.437753832962963 -0.0782269561074074 0.00630184723333333 -0.0782269561074074 0.00630184723333333 -0.255148908740741 -0.0988054418518518 -0.306113676666667 -0.357345271111111 -0.481402042592593 -0.421425351481481 -0.204423564666667 -0.11296178362963 -0.130340072974074 -0.0359909195637037 -0.215159296037037 -0.256841393 -0.35941767037037 -0.241231418185185 -0.213607026148148 -0.343818846296296 -0.174779160148148 -0.276753844148148 -0.249848073555556 -0.433205442962963 -0.357235355185185 -0.495787228888889 -0.512522252962963 -0.545706931111111 0.0097505369 -0.153709478196296 -0.165762493740741 -0.0279774707037037 -0.365133722592593 -0.466023147407407 -0.430394845925926 -0.451232735925926
24 "walking_upstairs" 0.271231105517241 -0.0264587022572414 -0.114761203586207 -0.357685192413793 -0.119710881793103 -0.279477239655172 0.912269426206897 -0.210522607931034 -0.238194187241379 -0.954917683103448 -0.907548363448276 -0.932148861724138 0.0919346827551724 -0.0290241120172414 -0.01566905179 -0.535200405172414 -0.522691811724138 -0.529959683448276 0.0676594144034483 -0.0908124575862069 0.0336544522068965 -0.587391595172414 -0.599574356896552 -0.281122486689655 -0.152640359369655 -0.035095588 -0.0593481535862069 -0.637132907586207 -0.664917387586207 -0.65945959137931 -0.234413411724138 -0.340358957586207 -0.234413411724138 -0.340358957586207 -0.506384132413793 -0.469694022068966 -0.369624952413793 -0.516022935862069 -0.667292800344828 -0.657882147586207 -0.416125974482759 -0.265094215551724 -0.333372827586207 -0.336988135517241 -0.106246112413793 -0.306783985862069 -0.549109126206897 -0.531107675517241 -0.494693997586207 -0.563510630689655 -0.547668229310345 -0.563489762758621 -0.511151837241379 -0.57505854862069 -0.376788402068966 -0.613589354482759 -0.618894599655172 -0.318555119655172 -0.355537432758621 -0.434508789310345 -0.45891059137931 -0.487747422413793 -0.5821002 -0.555743645517241 -0.665067549310345 -0.672792625172414
24 "standing" 0.282510370555556 -0.0141361298446667 -0.110977424083333 -0.986844723611111 -0.935502997777778 -0.927301691666667 0.961387401111111 -0.165661681944444 -0.0769702972777778 -0.988362158055555 -0.963346569444444 -0.935024089166667 0.0746370698055556 0.0117187334761111 -0.00407997284361111 -0.981612390277778 -0.966899403333333 -0.976906766666667 -0.0276141940888889 -0.0634441331388889 0.0713700688888889 -0.957317289444444 -0.964267369722222 -0.971423353055556 -0.0980000201666667 -0.0430240825333333 -0.0506759726944444 -0.975038358055556 -0.979600914444444 -0.9836637875 -0.946502723055556 -0.945291483888889 -0.946502723055556 -0.945291483888889 -0.977010949722222 -0.973938199444444 -0.949808074444444 -0.948017514166667 -0.980540993611111 -0.978668441111111 -0.984098055 -0.947540529722222 -0.952647361944444 -0.988353303055556 -0.933132513055556 -0.920518705277778 -0.981702113888889 -0.966717394444444 -0.973214800277778 -0.9832311925 -0.969624365 -0.979302655 -0.954596170555556 -0.967699684722222 -0.970851978333333 -0.958678460833333 -0.962674833888889 -0.974311126388889 -0.957800871666667 -0.947420561666667 -0.9724544675 -0.974936495 -0.959711435555556 -0.949827995555556 -0.979207007777778 -0.979238355277778
24 "sitting" 0.273974301176471 -0.0137336447435294 -0.103817684117647 -0.989605557352941 -0.948223564411765 -0.953731508235294 0.914280595294118 0.177319836941176 0.132324607176471 -0.987627629705882 -0.964530983235294 -0.961685645882353 0.0768576644117647 0.00267724626820588 -0.000958909030588236 -0.988892944411765 -0.979102297352941 -0.984346157352941 -0.0384046742058824 -0.0676181081176471 0.0763551365588235 -0.988102558529412 -0.976927655294118 -0.969200664705882 -0.0944541960882353 -0.0408899212058824 -0.0527608619117647 -0.990871213529412 -0.989554676764706 -0.989624366470588 -0.962787319117647 -0.959037105294118 -0.962787319117647 -0.959037105294118 -0.985574145882353 -0.9849414 -0.962711805294118 -0.967749786176471 -0.990999048529412 -0.990416955882353 -0.989032690294118 -0.956575369117647 -0.965942461764706 -0.98987146 -0.946602666470588 -0.950094800588235 -0.989380513235294 -0.978371833235294 -0.981879204117647 -0.989385970588235 -0.981651740588235 -0.985431307647059 -0.985118856764706 -0.980667091470588 -0.974124927941176 -0.989042382352941 -0.974960572647059 -0.970597794411765 -0.965503425588235 -0.961169867352941 -0.98404361 -0.985107890882353 -0.976616365 -0.967801235294118 -0.990525391764706 -0.990651535
24 "laying" 0.269656789583333 -0.0171265652416667 -0.106964550361111 -0.961924931944444 -0.983271885 -0.969848543611111 -0.289312125277778 0.720004257777778 0.696958674166667 -0.944465411111111 -0.993846920555556 -0.969945819444444 0.0849304006666667 0.0108126555344444 -0.00903029966194444 -0.986563188888889 -0.983510744722222 -0.985463910277778 -0.00819778608333333 -0.0972412752222222 0.120608428583333 -0.982710230277778 -0.9665307425 -0.980273777222222 -0.104670219055556 -0.0370356086388889 -0.0630079026388889 -0.981173566111111 -0.981141234444444 -0.993209863611111 -0.966929731944444 -0.961912735277778 -0.966929731944444 -0.961912735277778 -0.986088563055556 -0.986757881111111 -0.950855844722222 -0.961663608888889 -0.984391491666667 -0.982333981388889 -0.970683005555556 -0.981466003055556 -0.974552751944444 -0.958809916666667 -0.984388229444444 -0.968695173333333 -0.986019572777778 -0.983273092222222 -0.983695488888889 -0.988548734722222 -0.985043521111111 -0.985757878611111 -0.976754236388889 -0.970471894166667 -0.980043626111111 -0.984697783888889 -0.964881589722222 -0.982186165 -0.968030123611111 -0.963543721388889 -0.985678965833333 -0.987121556111111 -0.968683299166667 -0.963734177777778 -0.981805386388889 -0.984089595277778
24 "walking" 0.275917407333333 -0.02241056666 -0.109102314066667 -0.486486382666667 -0.1479796229 -0.291202086 0.955403078666667 -0.132045376333333 -0.147029338666667 -0.981472701666667 -0.959774717 -0.968452375666667 0.0799954348466667 0.0151855656 -0.0248491722933333 -0.481874090333333 -0.290325924 -0.485889178666667 -0.0415880441633333 -0.07246326508 0.0912252524666667 -0.570896546333333 -0.447622369666667 -0.394251158333333 -0.0512115468633333 -0.0473599944566667 -0.0731184585733333 -0.447674879 -0.465916208333333 -0.525393936666667 -0.309608173333333 -0.47986336 -0.309608173333333 -0.47986336 -0.396119045666667 -0.395025319333333 -0.383559546 -0.536969987333333 -0.468193817666667 -0.501405805666667 -0.500217625333333 -0.1918164517 -0.34363344 -0.481313867666667 -0.179538195333333 -0.318490596 -0.501180600666667 -0.338730013333333 -0.461877893666667 -0.508838653333333 -0.286052739333333 -0.507898122333333 -0.441039141333333 -0.433534385 -0.374817547333333 -0.612889104 -0.460893857 -0.456384905666667 -0.421274815666667 -0.597186722666667 -0.39316493 -0.401311455333333 -0.500619046 -0.652521472333333 -0.52485013 -0.506376547333333
24 "walking_downstairs" 0.292586845263158 -0.0160976459684211 -0.108943682578947 -0.0838216387368421 -0.0772390087368421 -0.237731007052632 0.954743672631579 -0.151327064210526 -0.112570354 -0.951727218947368 -0.941835477368421 -0.944453233157895 0.105010836421053 -0.0346316013157895 -0.022273158 -0.363426011578947 -0.165762708736842 -0.329882454526316 -0.0844743680526316 -0.0490268012105263 0.107531929315789 -0.448116263684211 -0.497248618947368 -0.53199214631579 -0.0636838674736842 -0.0473354701052632 -0.0371765698105263 -0.422583531052632 -0.528279542631579 -0.527012658947368 -0.0658516672105263 -0.0631213621052632 -0.0658516672105263 -0.0631213621052632 -0.275323774210526 -0.200402580052632 -0.323215331052632 -0.386250146263158 -0.515947776315789 -0.505308778421053 -0.240443081789474 -0.0714507731631579 -0.216602602526316 -0.0301933953368421 -0.139407346847368 -0.313826058421053 -0.405626874736842 -0.217758044736842 -0.285774594210526 -0.376001857368421 -0.165943507315789 -0.372628722 -0.318016697631579 -0.440099186315789 -0.441268089473684 -0.491972605789474 -0.540347862105263 -0.608949814736842 -0.0721457037957895 -0.204338311052632 -0.249369985789474 -0.148747882339474 -0.403299294210526 -0.484575538947368 -0.519454573684211 -0.521701511578947
24 "walking_upstairs" 0.2704324715 -0.023911575725 -0.11685239985 -0.333202959 -0.1156595069 -0.2304470365 0.90185256 -0.2625886595 -0.2106306125 -0.967231816 -0.9216629015 -0.933825859 0.057467647505 -0.000722391735000004 -0.003228247585 -0.475067828 -0.5097404535 -0.521974743 0.1019708189 -0.11302664472 0.022998229535 -0.5785197485 -0.5414371805 -0.2659245605 -0.1377710709 -0.02737727708 -0.0431520775 -0.6500534555 -0.635224721 -0.6302241125 -0.219079799 -0.275914177 -0.219079799 -0.275914177 -0.47548141 -0.429669034 -0.30921642555 -0.495473552 -0.6521117395 -0.628506026 -0.3895999065 -0.2444244348 -0.2978867025 -0.313189392 -0.10992822675 -0.254527377 -0.4998942025 -0.5298828465 -0.4792157975 -0.496502707 -0.5213249335 -0.5629914505 -0.5062495815 -0.522453232 -0.3674234155 -0.6033332705 -0.557153977 -0.302816977 -0.2960205045 -0.377961018 -0.417633757 -0.448923916 -0.55545425 -0.542065467 -0.6408507745 -0.639790282
24 "walking_downstairs" 0.274281367777778 -0.01585753329 -0.105079147444444 -0.0921892177777778 -0.0337897428111111 -0.258579336666667 0.949734557777778 -0.156259204444444 -0.137957406666667 -0.971769592222222 -0.942296413333333 -0.944576565555556 0.0795189504444444 0.0145826109888889 -0.0164761882833333 -0.328106834444444 -0.135160023088889 -0.338016448888889 -0.150731786622222 -0.0238890317777778 0.151071205777778 -0.389070000777778 -0.477188014444444 -0.503269772222222 -0.029300341 -0.0247592021111111 -0.0738774473333333 -0.403826242222222 -0.513575664444444 -0.499489751111111 -0.0771151005555556 -0.023051019 -0.0771151005555556 -0.023051019 -0.261189968888889 -0.157468044444444 -0.262995421111111 -0.335127017555556 -0.504723356666667 -0.474937844444444 -0.237775704444444 -0.0369478656111111 -0.213972019888889 -0.0416159297444444 -0.0941636145555556 -0.348671945555556 -0.364275666666667 -0.196632057333333 -0.283655898888889 -0.349893194444444 -0.125278939666667 -0.391005417777778 -0.244176823444444 -0.420301916666667 -0.418479695555556 -0.437274768888889 -0.520332042222222 -0.580707908888889 -0.0185394522777778 -0.178717795111111 -0.203560053333333 -0.107772282222222 -0.340570074444444 -0.45205996 -0.511605353333333 -0.46622935
24 "walking_upstairs" 0.264863381 -0.0241144784 -0.1075545146 -0.328263197 -0.1106659139 -0.236667908 0.898293597 -0.265547732 -0.22807136 -0.973199435 -0.933259544 -0.945338923 0.1272170842 -0.00336675989999999 -0.0261919092 -0.440494735 -0.504515277 -0.509630291 0.120912686 -0.1355949726 0.0028971442 -0.546340689 -0.532711339 -0.273013742 -0.1479258051 -0.03070508405 -0.0356582647 -0.631095931 -0.616491939 -0.656073412 -0.217818158 -0.271572042 -0.217818158 -0.271572042 -0.462600157 -0.380854538 -0.2828262417 -0.485767837 -0.647262012 -0.600393802 -0.349199129 -0.2316119029 -0.28291944 -0.320732386 -0.10797712854 -0.271818003 -0.450098371 -0.512887085 -0.45896264 -0.4827316 -0.530587851 -0.559986813 -0.47397375 -0.512487534 -0.368345984 -0.571302667 -0.54934687 -0.311335012 -0.278476273 -0.381074403 -0.369716366 -0.39960665 -0.532524389 -0.543731335 -0.601679111 -0.627194832
1 "standing" 0.279215504074074 -0.0161387331222222 -0.110565526407407 -0.997061127037037 -0.97623285037037 -0.983055326296296 0.96053634037037 -0.20475228962963 0.0423383127185185 -0.996553924814815 -0.982580801481482 -0.978584582962963 0.0753364724444444 0.0079941704037037 -0.00276311501325926 -0.995129288888889 -0.986533292962963 -0.992391608148148 -0.0250765735148148 -0.0622334404074074 0.0747194002962963 -0.990327679259259 -0.990110644444444 -0.98463464 -0.0984415757037037 -0.0436850152592593 -0.0504971662888889 -0.993295915925926 -0.996790763703704 -0.993676201481482 -0.987113304444444 -0.984119294444444 -0.987113304444444 -0.984119294444444 -0.992762834444444 -0.99390112962963 -0.980705440740741 -0.983671621851852 -0.996042138518519 -0.996466964814815 -0.996377095185185 -0.979004954074074 -0.986708549259259 -0.997388555555556 -0.975604791481481 -0.981840946666667 -0.995199196666667 -0.986482735555556 -0.990911531111111 -0.99549761037037 -0.987593835555556 -0.99247340962963 -0.988888366296296 -0.991606422962963 -0.984363237037037 -0.990770507407407 -0.989270714814815 -0.986120782962963 -0.987087507777778 -0.984370071111111 -0.993310037777778 -0.993394133703704 -0.988262747037037 -0.983422995925926 -0.996443941111111 -0.996418094444444
1 "sitting" 0.245413267708333 0.0104833173041667 -0.09560186625 -0.962643215416667 -0.88812125375 -0.9066694775 0.808823846666667 0.204414433291667 0.369660885833333 -0.952580979583333 -0.908233214166667 -0.933733500416667 0.0786305289166667 -0.00340616716666667 -0.0131461589470833 -0.97945261125 -0.974626075 -0.984660024583333 -0.0447430435041667 -0.0991561987916667 0.0596755912083333 -0.964765393333333 -0.944106392916667 -0.917622620833333 -0.0946482255416667 -0.0394313710833333 -0.0422424732166667 -0.98679712125 -0.983712095416667 -0.981256862916667 -0.920811364583333 -0.885613973333333 -0.920811364583333 -0.885613973333333 -0.9824165475 -0.976134705 -0.914700315416667 -0.904406760833333 -0.987404355833333 -0.980951913333333 -0.967566179166667 -0.920545185416667 -0.938268183333333 -0.960940259583333 -0.880299394583333 -0.898307582916667 -0.97977282625 -0.97514518625 -0.98291496875 -0.980978372083333 -0.97581435 -0.984902949166667 -0.96524217625 -0.961918987916667 -0.93267732375 -0.965273455833333 -0.936207560833333 -0.920874064583333 -0.920519932083333 -0.887146880833333 -0.978684778333333 -0.971997737916667 -0.941743819583333 -0.90002442625 -0.983589625 -0.978948183333333
1 "laying" 0.198275709666667 -0.0636429917703704 -0.0632596515925926 -0.902318451481481 -0.739425180777778 -0.818763185718518 -0.338324896407407 0.57461005937037 0.693036982962963 -0.859542602222222 -0.849709855851852 -0.870218523703704 0.0826120978148148 0.00839269180518518 -0.00793331516222222 -0.943428548148148 -0.887926314814815 -0.941552750740741 -0.00708298511851852 -0.0710907082 0.151891333481481 -0.842038735962963 -0.933261217777778 -0.892736518888889 -0.104095939444444 -0.0408141703888889 -0.0690594685555556 -0.90037863962963 -0.957112130740741 -0.951470245185185 -0.799777119740741 -0.74376156562963 -0.799777119740741 -0.74376156562963 -0.937574675555556 -0.896528857407407 -0.845659524074074 -0.772524631851852 -0.953771142592593 -0.920242275925926 -0.914774365185185 -0.792592732185185 -0.866342998518518 -0.898311722592593 -0.732141500185185 -0.809383732259259 -0.942114120740741 -0.885543131481481 -0.93327743 -0.950282404814815 -0.899657276666667 -0.948652061481482 -0.810294110751852 -0.936830083703704 -0.894916852962963 -0.853464108148148 -0.931874632962963 -0.902158145925926 -0.821926310555556 -0.749916842444444 -0.904808807037037 -0.886691801481482 -0.825133339259259 -0.779773025555556 -0.9314262 -0.912847240740741
1 "walking" 0.279241616382979 -0.0179305666278723 -0.112386171680851 -0.257678548510638 0.0965476160425532 -0.213563297659574 0.946416780638298 -0.254952372553191 -0.0271018772765957 -0.979987483404255 -0.972671912765957 -0.954651405744681 0.0628959129851064 0.0361205182957447 -0.00540386324468085 -0.131680512961702 0.0470563593404255 -0.528465070212766 -0.0494430330482979 -0.0636511440021277 0.086290964593617 -0.466576078723404 -0.0321388739925532 -0.324159342553192 -0.0937466274042553 -0.0376162813829787 -0.0444718788297872 -0.21891675106383 -0.33348709212766 -0.400764539574468 -0.10973510263617 -0.22783671493617 -0.10973510263617 -0.22783671493617 -0.145039351744681 -0.136233909191489 -0.13161854087234 -0.191704139191489 -0.315595831276596 -0.354375965531915 -0.198319106680851 0.0730380794893617 -0.301924505531915 -0.283258207446809 0.0386530206078723 -0.227902850042553 -0.183848097232128 -0.0500095793540638 -0.483591526170213 -0.15496504812766 0.0829584419191489 -0.572038510212766 -0.322702634255319 -0.0969829837042553 -0.247615900340426 -0.512861731702128 -0.00196287604893617 -0.41378761106383 -0.139972347570213 -0.402590803191489 -0.108123996848936 -0.179444335829787 -0.20973200697234 -0.320394564680851 -0.342163614255319 -0.416890471276596
1 "walking_downstairs" 0.291900206 -0.011544485148 -0.10402692682 0.02836443548 -0.03357557692 -0.23990230148 0.9394392292 -0.2470821868 -0.028010463204 -0.9522415624 -0.9463702492 -0.8914588824 0.07781737848 0.01951809828 -0.020365020128 -0.027342362012 -0.0945331394 -0.34814002256 -0.10120402921 -0.02776841204 0.103332557794 -0.44289842376 -0.1064774154 -0.13865792252 -0.06213191744 -0.050874799 -0.033930722912 -0.4894460152 -0.25006290356 -0.268181701676 0.02431820024 0.01369906916 0.02431820024 0.01369906916 -0.0970144624 -0.03516327064 -0.05795452688 -0.1920673014 -0.310260382 -0.29982484088 0.016498646124 0.0071770167664 -0.2283080832 0.030940688392 -0.118283844 -0.3107050752 -0.03863316728 -0.124095069592 -0.2927599448 -0.104803160124 -0.124719812364 -0.4021189892 -0.338327727872 -0.03365377924 -0.041813863908 -0.48091664396 -0.162852322848 -0.2524002244 0.093256373076 -0.19391322208 0.004153793908 -0.0948469546 -0.1695489903 -0.35466692944 -0.276960257268 -0.38312094688
1 "walking_upstairs" 0.262390563461538 -0.0245333658115385 -0.100401651076923 -0.381037506153846 -0.0482313111730769 -0.0315680211615385 0.906003290384615 -0.337704294615385 -0.0541454797307692 -0.956269148461538 -0.954738093461538 -0.907178591923077 0.127886113288462 0.0175116667307692 -0.0783041399230769 -0.477235374615385 -0.405386210384615 -0.716778916923077 0.0420931393846154 -0.169067787757692 0.0698947516192308 -0.550608546153846 -0.0429668915153846 -0.522103765 -0.110691014230769 -0.0391763784961538 -0.0467316225730769 -0.63441885 -0.619630156153846 -0.622562525769231 -0.158013555923077 -0.350710268846154 -0.158013555923077 -0.350710268846154 -0.490636396923077 -0.508082286923077 -0.165615270053846 -0.181373001646154 -0.614974361923077 -0.659463011538462 -0.427255923461538 -0.216957660626923 -0.428717743076923 -0.365394818846154 -0.0301687723384615 0.0690231517230769 -0.506236508076923 -0.439442387307692 -0.691453345 -0.493864093076923 -0.408001117307692 -0.740737201538462 -0.495685779230769 -0.328657714230769 -0.469625823461538 -0.5721627 0.0888676290384615 -0.584609061153846 -0.373989073461538 -0.440244587307692 -0.470819905 -0.563456927692308 -0.350990914615385 -0.214765537230769 -0.648562445384615 -0.699495842692308
1 "standing" 0.278608297307692 -0.0161364031230769 -0.110639504884615 -0.994408628846154 -0.970030231923077 -0.976370295 0.924691339615385 -0.343839665 -0.0164666761653846 -0.990864701538462 -0.979819005 -0.973976601153846 0.0754183814615385 0.00795658224230769 -0.00464285079376923 -0.994059613076923 -0.984730150384615 -0.992105345384615 -0.0228570176688462 -0.0564519161923077 0.0748852305769231 -0.983935608846154 -0.985266843076923 -0.976503190384615 -0.100821759230769 -0.0444550900384615 -0.0473444416846154 -0.992580805384615 -0.9934215 -0.990480435384615 -0.981334068076923 -0.979682856923077 -0.981334068076923 -0.979682856923077 -0.991957552692308 -0.992260330769231 -0.972120158461538 -0.973516835769231 -0.993850083076923 -0.992932830769231 -0.994079417692308 -0.975062352692308 -0.983831361538462 -0.994615818846154 -0.96885404 -0.973883430769231 -0.994040536538462 -0.984313749230769 -0.990586671538462 -0.994633606153846 -0.986420479230769 -0.992221473076923 -0.983788991153846 -0.986261643846154 -0.977044927307692 -0.984097850769231 -0.984861548846154 -0.978424667307692 -0.983558631923077 -0.980178451153846 -0.991745395769231 -0.991644868076923 -0.980832302692308 -0.973318497307692 -0.993124175769231 -0.992856960769231
1 "sitting" 0.278110733636364 -0.0166705735936364 -0.115178577272727 -0.992277602727273 -0.949268708181818 -0.980513496363636 0.78503974 0.311775131818182 0.349716849090909 -0.985208552727273 -0.952756190909091 -0.975291327272727 0.0788335832727273 -0.00511178555454545 0.00147875600363636 -0.995166644545455 -0.987345473636364 -0.990029203636364 -0.0343359037272727 -0.106867552545455 0.149888365818182 -0.996682494545455 -0.989478112727273 -0.978436256363636 -0.0980071644545455 -0.0349388863636364 -0.0651810064545455 -0.997585135454545 -0.995750760909091 -0.996144960909091 -0.978576727272727 -0.967275943636364 -0.978576727272727 -0.967275943636364 -0.992137616363636 -0.991869684545455 -0.96248185 -0.977922988181818 -0.997230534545455 -0.996517451818182 -0.992519839090909 -0.956950585454545 -0.985473568181818 -0.992165464545455 -0.948054561818182 -0.979458623636364 -0.99532557 -0.987869363636364 -0.987897266363636 -0.995426717272727 -0.987679554545455 -0.990807293636364 -0.995900891818182 -0.990713882727273 -0.980804243636364 -0.996918028181818 -0.988859291818182 -0.979554001818182 -0.969881114545455 -0.970454304545455 -0.991464151818182 -0.991220255454545 -0.985111940909091 -0.977292800909091 -0.996758309090909 -0.996024111818182
